Date,Open,High,Low,Close,Volume,Adj Close
2016-08-03,4.40,4.40,4.40,4.40,677300,4.3575
2016-08-02,4.40,4.42,4.40,4.40,339800,4.3575
2016-08-01,4.40,4.44,4.38,4.43,703300,4.38721
2016-07-29,4.40,4.41,4.36,4.36,387100,4.31789
2016-07-28,4.42,4.44,4.39,4.39,567200,4.3476
2016-07-27,4.43,4.43,4.43,4.43,530400,4.38721
2016-07-26,4.42,4.42,4.41,4.42,501100,4.37731
2016-07-25,4.42,4.42,4.41,4.42,857800,4.37731
2016-07-22,4.37,4.42,4.36,4.42,782400,4.37731
2016-07-21,4.40,4.40,4.36,4.40,81900,4.3575
2016-07-20,4.44,4.45,4.39,4.41,877600,4.3674
2016-07-19,4.39,4.45,4.39,4.45,683000,4.40702
2016-07-18,4.39,4.41,4.38,4.41,118300,4.3674
2016-07-15,4.38,4.44,4.38,4.40,1029000,4.3575
2016-07-14,4.46,4.46,4.35,4.38,224400,4.33769
2016-07-13,4.35,4.47,4.35,4.46,414800,4.41692
2016-07-12,4.39,4.43,4.38,4.41,696000,4.3674
2016-07-11,4.39,4.43,4.35,4.39,759700,4.3476
2016-07-08,4.44,4.44,4.35,4.40,68400,4.3575
2016-07-07,4.44,4.44,4.44,4.44,000,4.39711
2016-07-06,4.44,4.44,4.44,4.44,000,4.39711
2016-07-05,4.37,4.44,4.36,4.44,29200,4.39711
2016-07-04,4.37,4.38,4.36,4.38,33000,4.33769
2016-07-01,4.37,4.37,4.37,4.37,000,4.32779
2016-06-30,4.44,4.44,4.35,4.37,43500,4.32779
2016-06-29,4.40,4.45,4.39,4.45,713800,4.40702
2016-06-28,4.33,4.42,4.33,4.39,15000,4.3476
2016-06-27,4.40,4.40,4.33,4.33,15700,4.28818
2016-06-24,4.35,4.45,4.35,4.45,447200,4.40702
2016-06-23,4.40,4.43,4.39,4.42,1688500,4.37731
2016-06-22,4.42,4.42,4.42,4.42,000,4.37731
2016-06-21,4.41,4.42,4.39,4.42,259400,4.37731
2016-06-20,4.39,4.41,4.36,4.41,297700,4.3674
2016-06-17,4.34,4.39,4.34,4.39,463200,4.3476
2016-06-16,4.36,4.37,4.30,4.34,160900,4.29808
2016-06-15,4.28,4.40,4.28,4.39,114800,4.3476
2016-06-14,4.33,4.33,4.26,4.28,779200,4.23866
2016-06-13,4.35,4.35,4.33,4.33,162300,4.28818
2016-06-10,4.35,4.41,4.33,4.39,205500,4.3476
2016-06-09,4.34,4.40,4.33,4.35,286300,4.30798
2016-06-08,4.40,4.42,4.40,4.41,174600,4.3674
2016-06-07,4.40,4.42,4.35,4.42,191100,4.37731
2016-06-06,4.33,4.42,4.33,4.40,53400,4.3575
2016-06-03,4.41,4.43,4.41,4.43,116000,4.38721
2016-06-02,4.41,4.42,4.40,4.41,100000,4.3674
2016-06-01,4.40,4.41,4.39,4.41,187500,4.3674
2016-05-31,4.36,4.44,4.29,4.41,694500,4.3674
2016-05-30,4.40,4.43,4.35,4.43,355400,4.38721
2016-05-27,4.33,4.40,4.33,4.40,622000,4.3575
2016-05-26,4.36,4.36,4.30,4.35,482900,4.30798
2016-05-25,4.32,4.36,4.32,4.34,1401000,4.29808
2016-05-24,4.35,4.36,4.35,4.36,48600,4.31789
2016-05-23,4.33,4.36,4.33,4.36,324700,4.31789
2016-05-20,4.26,4.35,4.24,4.35,90500,4.30798
2016-05-19,4.34,4.34,4.25,4.30,54700,4.25847
2016-05-18,4.25,4.30,4.25,4.30,824900,4.25847
2016-05-17,4.25,4.30,4.25,4.26,957700,4.21885
2016-05-16,4.21,4.30,4.21,4.30,1359200,4.25847
2016-05-13,4.22,4.30,4.19,4.30,782400,4.25847
2016-05-12,4.28,4.33,4.21,4.23,1174600,4.18914
2016-05-11,4.29,4.34,4.29,4.33,1462800,4.28818
2016-05-10,4.25,4.33,4.25,4.33,3100,4.28818
2016-05-09,4.30,4.32,4.28,4.30,413100,4.25847
2016-05-06,4.33,4.33,4.25,4.25,1447100,4.20895
2016-05-05,4.40,4.40,4.37,4.37,505200,4.32779
2016-05-04,4.36,4.41,4.36,4.40,560900,4.3575
2016-05-03,4.39,4.39,4.33,4.36,950400,4.31789
2016-05-02,4.37,4.37,4.37,4.37,000,4.32779
2016-04-29,4.37,4.39,4.31,4.37,416800,4.32779
2016-04-28,4.40,4.41,4.37,4.37,1096900,4.32779
2016-04-27,4.38,4.40,4.37,4.38,1248000,4.33769
2016-04-26,4.40,4.42,4.37,4.38,1367200,4.33769
2016-04-25,4.46,4.46,4.38,4.40,1601900,4.3575
2016-04-22,4.35,4.47,4.35,4.40,394800,4.3575
2016-04-21,4.45,4.48,4.41,4.48,225300,4.43673
2016-04-20,4.41,4.44,4.40,4.42,1956300,4.37731
2016-04-19,4.45,4.45,4.39,4.43,429800,4.38721
2016-04-18,4.32,4.44,4.30,4.43,488900,4.38721
2016-04-15,4.28,4.30,4.25,4.30,301000,4.25847
2016-04-14,4.24,4.30,4.17,4.23,2045700,4.18914
2016-04-13,4.35,4.35,4.20,4.23,3381600,4.18914
2016-04-12,4.45,4.48,4.30,4.32,1309400,4.27827
2016-04-11,4.48,4.48,4.40,4.44,824400,4.39711
2016-04-08,4.47,4.47,4.40,4.40,118100,4.3575
2016-04-07,4.48,4.48,4.40,4.40,95600,4.3575
2016-04-06,4.50,4.50,4.38,4.40,390200,4.3575
2016-04-05,4.41,4.50,4.40,4.50,555900,4.45653
2016-04-04,4.36,4.53,4.36,4.53,238500,4.48624
2016-04-01,4.35,4.36,4.33,4.36,204700,4.31789
2016-03-31,4.29,4.42,4.28,4.35,2277800,4.30798
2016-03-30,4.32,4.32,4.29,4.30,1312600,4.25847
2016-03-29,4.30,4.31,4.27,4.29,1330400,4.24856
2016-03-28,4.32,4.32,4.24,4.27,1472100,4.22876
2016-03-25,4.44,4.44,4.30,4.30,175900,4.25847
2016-03-24,4.40,4.43,4.36,4.40,408700,4.3575
2016-03-23,4.31,4.35,4.28,4.33,380800,4.28818
2016-03-22,4.30,4.32,4.25,4.30,1549300,4.25847
2016-03-21,4.30,4.30,4.27,4.28,386700,4.23866
2016-03-18,4.30,4.33,4.29,4.30,496000,4.25847
2016-03-17,4.30,4.32,4.28,4.28,1374500,4.23866
2016-03-16,4.26,4.40,4.25,4.28,1662500,4.23866
2016-03-15,4.30,4.30,4.25,4.26,475000,4.21885
2016-03-14,4.26,4.30,4.25,4.28,758700,4.23866
2016-03-11,4.34,4.34,4.25,4.28,901100,4.23866
2016-03-10,4.36,4.36,4.33,4.34,237500,4.29808
2016-03-09,4.36,4.39,4.35,4.36,157100,4.31789
2016-03-08,4.40,4.40,4.39,4.39,480000,4.3476
2016-03-07,4.46,4.46,4.39,4.40,451100,4.3575
2016-03-04,4.42,4.42,4.39,4.40,233200,4.3575
2016-03-03,4.42,4.46,4.41,4.42,898500,4.37731
2016-03-02,4.42,4.47,4.40,4.42,779700,4.37731
2016-03-01,4.44,4.46,4.40,4.40,129200,4.3575
2016-02-29,4.48,4.49,4.43,4.43,683100,4.38721
2016-02-26,4.50,4.52,4.48,4.49,197100,4.44663
2016-02-25,4.50,4.56,4.49,4.50,271700,4.45653
2016-02-24,4.51,4.58,4.49,4.49,230600,4.44663
2016-02-23,4.55,4.59,4.55,4.56,87900,4.51595
2016-02-22,4.48,4.52,4.47,4.49,1030000,4.44663
2016-02-19,4.55,4.55,4.48,4.48,196500,4.43673
2016-02-18,4.49,4.60,4.46,4.52,643500,4.47634
2016-02-17,4.50,4.52,4.48,4.49,103800,4.44663
2016-02-16,4.60,4.60,4.46,4.50,466800,4.45653
2016-02-15,4.57,4.57,4.53,4.54,110900,4.49615
2016-02-12,4.60,4.65,4.53,4.59,147000,4.54566
2016-02-11,4.51,4.54,4.50,4.50,17600,4.45653
2016-02-10,4.55,4.60,4.52,4.55,58400,4.50605
2016-02-09,4.52,4.52,4.52,4.52,000,4.47634
2016-02-08,4.52,4.52,4.52,4.52,000,4.47634
2016-02-05,4.59,4.59,4.51,4.52,176900,4.47634
2016-02-04,4.50,4.59,4.50,4.54,128600,4.49615
2016-02-03,4.55,4.55,4.49,4.50,450800,4.45653
2016-02-02,4.59,4.59,4.51,4.55,250700,4.50605
2016-02-01,4.55,4.55,4.55,4.55,000,4.50605
2016-01-29,4.55,4.58,4.52,4.55,36400,4.50605
2016-01-28,4.54,4.60,4.54,4.55,445800,4.50605
2016-01-27,4.60,4.60,4.52,4.53,254100,4.48624
2016-01-26,4.60,4.63,4.49,4.59,451500,4.54566
2016-01-25,4.54,4.54,4.54,4.54,000,4.49615
2016-01-22,4.40,4.55,4.40,4.54,794800,4.49615
2016-01-21,4.50,4.53,4.39,4.39,731600,4.3476
2016-01-20,4.55,4.60,4.52,4.53,122300,4.48624
2016-01-19,4.54,4.61,4.54,4.60,46300,4.55557
2016-01-18,4.55,4.65,4.50,4.58,1060500,4.53576
2016-01-15,4.58,4.60,4.46,4.60,1145400,4.55557
2016-01-14,4.32,4.60,4.31,4.59,891600,4.54566
2016-01-13,4.29,4.32,4.29,4.31,431900,4.26837
2016-01-12,4.29,4.30,4.25,4.29,361100,4.24856
2016-01-11,4.28,4.29,4.25,4.29,175100,4.24856
2016-01-08,4.35,4.35,4.27,4.29,819500,4.24856
2016-01-07,4.23,4.30,4.23,4.29,1153000,4.24856
2016-01-06,4.29,4.29,4.23,4.24,555300,4.19905
2016-01-05,4.28,4.28,4.25,4.25,683300,4.20895
2016-01-04,4.29,4.29,4.26,4.27,1962900,4.22876
2016-01-01,4.29,4.29,4.29,4.29,000,4.24856
2015-12-31,4.29,4.29,4.28,4.29,123100,4.24856
2015-12-30,4.30,4.30,4.26,4.28,333400,4.23866
2015-12-29,4.29,4.29,4.26,4.28,155500,4.23866
2015-12-28,4.30,4.30,4.23,4.27,490600,4.22876
2015-12-25,4.25,4.25,4.25,4.25,000,4.20895
2015-12-24,4.25,4.25,4.25,4.25,000,4.20895
2015-12-23,4.32,4.32,4.25,4.25,161500,4.20895
2015-12-22,4.29,4.32,4.29,4.30,222300,4.25847
2015-12-21,4.29,4.35,4.15,4.30,181400,4.25847
2015-12-18,4.29,4.31,4.25,4.25,588300,4.20895
2015-12-17,4.30,4.33,4.25,4.25,1647100,4.20895
2015-12-16,4.30,4.30,4.20,4.25,800100,4.20895
2015-12-15,4.25,4.25,4.19,4.20,1323100,4.15943
2015-12-14,4.25,4.26,4.21,4.21,736200,4.16934
2015-12-11,4.30,4.30,4.23,4.25,451600,4.20895
2015-12-10,4.30,4.30,4.24,4.25,3623600,4.20895
2015-12-09,4.32,4.32,4.25,4.26,408800,4.21885
2015-12-08,4.25,4.34,4.25,4.26,606700,4.21885
2015-12-07,4.34,4.34,4.25,4.25,384700,4.20895
2015-12-04,4.26,4.32,4.26,4.30,610000,4.25847
2015-12-03,4.40,4.40,4.26,4.26,475400,4.21885
2015-12-02,4.40,4.40,4.32,4.35,680600,4.30798
2015-12-01,4.40,4.40,4.33,4.37,361100,4.32779
2015-11-30,4.29,4.38,4.26,4.35,412100,4.30798
2015-11-27,4.25,4.29,4.25,4.29,682100,4.24856
2015-11-26,4.20,4.30,4.20,4.28,1270100,4.23866
2015-11-25,4.22,4.27,4.21,4.25,1846900,4.20895
2015-11-24,4.17,4.22,4.17,4.21,2204700,4.16934
2015-11-23,4.16,4.21,4.16,4.21,610200,4.16934
2015-11-20,4.18,4.20,4.11,4.20,338200,4.15943
2015-11-19,4.15,4.17,4.15,4.16,443700,4.11982
2015-11-18,4.05,4.16,4.05,3.97,46200,3.93165
2015-11-17,4.15,4.17,4.14,4.16,722000,4.11982
2015-11-16,4.08,4.12,4.08,4.10,767700,4.0604
2015-11-13,4.14,4.15,4.12,4.12,3647800,4.0802
2015-11-12,4.10,4.14,4.06,4.14,283600,4.10001
2015-11-11,4.20,4.20,4.05,4.10,153000,4.0604
2015-11-10,4.16,4.16,4.16,4.16,000,4.11982
2015-11-09,4.18,4.19,4.15,4.16,344300,4.11982
2015-11-06,4.16,4.16,4.10,4.15,360600,4.10991
2015-11-05,4.15,4.17,4.14,4.15,665700,4.10991
2015-11-04,4.14,4.14,4.10,4.14,112800,4.10001
2015-11-03,4.09,4.12,4.03,4.11,775200,4.0703
2015-11-02,4.04,4.08,4.00,4.08,498600,4.04059
2015-10-30,4.00,4.06,4.00,4.04,193600,4.00098
2015-10-29,4.05,4.05,3.98,4.00,2031800,3.96136
2015-10-28,4.10,4.10,4.02,4.02,543500,3.98117
2015-10-27,4.20,4.23,4.09,4.09,2181600,4.05049
2015-10-26,4.13,4.23,4.13,4.17,1229100,4.12972
2015-10-23,4.16,4.16,4.08,4.15,252700,4.10991
2015-10-22,4.15,4.16,4.13,4.13,1356400,4.09011
2015-10-21,4.11,4.19,4.11,4.17,513100,4.12972
2015-10-20,4.09,4.15,4.05,4.15,131100,4.10991
2015-10-19,4.04,4.12,4.02,4.11,800400,4.0703
2015-10-16,4.17,4.17,4.10,4.11,743700,4.0703
2015-10-15,4.19,4.19,4.10,4.14,1271300,4.10001
2015-10-14,4.19,4.19,4.19,4.19,000,4.14953
2015-10-13,4.15,4.19,4.15,4.19,30200,4.14953
2015-10-12,4.10,4.20,4.05,4.19,892600,4.14953
2015-10-09,4.15,4.15,4.10,4.10,923200,4.0604
2015-10-08,4.10,4.12,4.02,4.12,991400,4.0802
2015-10-07,3.96,4.11,3.96,4.10,795500,4.0604
2015-10-06,4.09,4.09,3.99,4.00,1815400,3.96136
2015-10-05,4.06,4.07,4.00,4.05,538800,4.01088
2015-10-02,3.96,4.01,3.96,3.99,920900,3.95146
2015-10-01,3.98,4.00,3.97,4.00,84400,3.96136
2015-09-30,3.96,4.01,3.96,4.00,1147000,3.96136
2015-09-29,4.01,4.01,3.96,4.00,926800,3.96136
2015-09-28,4.10,4.11,4.02,4.02,199900,3.98117
2015-09-25,4.08,4.20,3.99,4.13,752300,4.09011
2015-09-24,4.01,4.01,4.01,4.01,000,3.97127
2015-09-23,4.02,4.08,4.01,4.01,19600,3.97127
2015-09-22,4.10,4.12,3.99,4.09,976200,4.05049
2015-09-21,4.05,4.10,3.99,4.08,295600,4.04059
2015-09-18,4.18,4.23,4.05,4.05,1518400,4.01088
2015-09-17,4.20,4.22,4.18,4.22,2142900,4.17924
2015-09-16,4.20,4.20,4.20,4.20,000,4.15943
2015-09-15,4.18,4.20,4.08,4.20,1043900,4.15943
2015-09-14,4.11,4.17,4.02,4.16,837700,4.11982
2015-09-11,4.10,4.12,4.00,4.11,642500,4.0703
2015-09-10,4.05,4.12,4.00,4.11,968200,4.0703
2015-09-09,4.01,4.10,3.96,4.10,741800,4.0604
2015-09-08,3.88,4.01,3.88,4.00,700600,3.96136
2015-09-07,3.95,4.01,3.91,4.00,283700,3.96136
2015-09-04,4.00,4.01,3.92,4.00,638600,3.96136
2015-09-03,3.90,4.01,3.90,4.00,267600,3.96136
2015-09-02,3.86,4.01,3.86,4.00,567100,3.96136
2015-09-01,3.91,3.91,3.78,3.86,715400,3.82272
2015-08-31,3.86,3.86,3.86,3.86,000,3.82272
2015-08-28,3.86,3.88,3.85,3.86,797100,3.82272
2015-08-27,3.90,3.92,3.89,3.90,2186400,3.82024
2015-08-26,3.89,3.90,3.87,3.89,1309900,3.81044
2015-08-25,3.86,3.91,3.86,3.89,1394000,3.81044
2015-08-24,3.95,3.95,3.80,3.90,1879100,3.82024
2015-08-21,3.97,4.02,3.90,4.00,2191400,3.9182
2015-08-20,4.02,4.02,3.93,4.00,3860900,3.9182
2015-08-19,3.86,4.03,3.86,4.02,515400,3.93779
2015-08-18,3.80,3.87,3.75,3.86,725600,3.78106
2015-08-17,3.80,3.82,3.71,3.80,1596000,3.72229
2015-08-14,3.95,3.95,3.79,3.82,349700,3.74188
2015-08-13,3.85,3.94,3.82,3.94,3923800,3.85942
2015-08-12,3.99,3.99,3.76,3.88,3835900,3.80065
2015-08-11,3.99,4.02,3.98,4.00,3099100,3.9182
2015-08-10,4.01,4.03,3.98,4.00,2381300,3.9182
2015-08-07,4.18,4.18,4.10,4.11,3484500,4.02595
2015-08-06,4.24,4.29,4.18,4.20,1354800,4.1141
2015-08-05,4.25,4.25,4.17,4.17,1384400,4.08472
2015-08-04,4.20,4.25,4.19,4.25,1390700,4.16308
2015-08-03,4.24,4.25,4.19,4.20,1491300,4.1141
2015-07-31,4.25,4.31,4.23,4.23,1315300,4.14349
2015-07-30,4.10,4.24,4.10,4.24,1616900,4.15329
2015-07-29,4.08,4.16,4.08,4.13,1855100,4.04554
2015-07-28,3.98,4.11,3.98,4.10,882700,4.01615
2015-07-27,4.00,4.08,4.00,4.08,889700,3.99656
2015-07-24,3.98,3.98,3.95,3.97,531300,3.88881
2015-07-23,3.99,4.00,3.96,3.99,831800,3.9084
2015-07-22,3.99,4.00,3.95,4.00,791800,3.9182
2015-07-21,4.00,4.01,3.96,3.99,1266700,3.9084
2015-07-20,3.97,4.05,3.97,4.05,618800,3.96717
2015-07-17,3.98,3.98,3.98,3.98,000,3.8986
2015-07-16,3.96,4.00,3.96,3.98,5300,3.8986
2015-07-15,4.00,4.01,3.99,4.00,649800,3.9182
2015-07-14,3.97,4.02,3.95,4.00,930000,3.9182
2015-07-13,3.92,3.97,3.92,3.95,1288500,3.86922
2015-07-10,3.97,3.97,3.93,3.96,1533600,3.87901
2015-07-09,3.97,3.97,3.88,3.97,711000,3.88881
2015-07-08,3.97,3.97,3.90,3.91,1221100,3.83004
2015-07-07,3.95,3.96,3.91,3.91,457600,3.83004
2015-07-06,4.01,4.01,3.91,3.95,1063800,3.86922
2015-07-03,4.09,4.09,4.01,4.01,216700,3.92799
2015-07-02,4.07,4.08,4.06,4.07,749700,3.98676
2015-07-01,4.00,4.09,3.98,4.07,1082700,3.98676
2015-06-30,3.91,3.97,3.90,3.95,644600,3.86922
2015-06-29,3.99,3.99,3.90,3.92,757700,3.83983
2015-06-26,4.00,4.00,3.97,3.99,406500,3.9084
2015-06-25,4.08,4.08,3.97,3.99,604600,3.9084
2015-06-24,4.00,4.04,3.99,3.99,650900,3.9084
2015-06-23,3.96,4.00,3.96,4.00,428800,3.9182
2015-06-22,3.90,4.01,3.90,4.00,1113000,3.9182
2015-06-19,4.00,4.00,3.96,3.96,620100,3.87901
2015-06-18,4.02,4.03,3.99,4.00,1159400,3.9182
2015-06-17,4.00,4.01,3.99,4.00,927100,3.9182
2015-06-16,4.04,4.04,3.99,4.00,1203600,3.9182
2015-06-15,4.07,4.07,4.04,4.05,591900,3.96717
2015-06-12,4.08,4.08,4.04,4.07,103100,3.98676
2015-06-11,4.05,4.06,4.04,4.05,348800,3.96717
2015-06-10,4.10,4.10,4.03,4.04,128900,3.95738
2015-06-09,4.12,4.12,4.03,4.08,860300,3.99656
2015-06-08,4.10,4.10,4.02,4.10,260300,4.01615
2015-06-05,4.06,4.13,4.05,4.08,843300,3.99656
2015-06-04,3.97,4.07,3.97,4.05,1391400,3.96717
2015-06-03,4.00,4.00,3.94,3.96,484700,3.87901
2015-06-02,3.96,3.96,3.91,3.93,564300,3.84963
2015-06-01,3.98,4.08,3.96,3.98,223300,3.8986
2015-05-29,4.00,4.01,3.99,3.99,496000,3.9084
2015-05-28,4.00,4.01,3.92,4.00,1220200,3.9182
2015-05-27,4.08,4.08,3.96,4.00,687500,3.9182
2015-05-26,4.10,4.10,4.00,4.05,1178800,3.96717
2015-05-25,4.15,4.15,4.05,4.08,1154600,3.99656
2015-05-22,4.08,4.11,4.03,4.10,1576700,4.01615
2015-05-21,3.98,4.10,3.96,4.05,1869500,3.96717
2015-05-20,3.96,3.99,3.95,3.98,812300,3.8986
2015-05-19,3.92,4.00,3.92,4.00,718700,3.9182
2015-05-18,3.91,3.95,3.91,3.91,212800,3.83004
2015-05-15,3.91,3.94,3.91,3.91,2800,3.83004
2015-05-14,3.87,3.95,3.87,3.90,1493000,3.82024
2015-05-13,3.90,3.90,3.84,3.84,1395800,3.76147
2015-05-12,3.91,3.94,3.90,3.90,1443300,3.82024
2015-05-11,3.95,3.96,3.85,3.91,723100,3.83004
2015-05-08,3.95,4.00,3.94,3.94,1473100,3.85942
2015-05-07,3.99,3.99,3.95,3.95,136700,3.86922
2015-05-06,4.00,4.00,3.98,4.00,56200,3.9182
2015-05-05,3.99,4.01,3.99,4.00,1354800,3.9182
2015-05-04,3.99,3.99,3.99,3.99,000,3.9084
2015-05-01,3.99,3.99,3.99,3.99,000,3.9084
2015-04-30,4.00,4.00,3.99,3.99,54600,3.9084
2015-04-29,4.00,4.02,3.96,3.99,1160500,3.9084
2015-04-28,4.05,4.08,3.98,4.00,1616800,3.9182
2015-04-27,4.10,4.10,4.05,4.07,676200,3.98676
2015-04-24,4.07,4.11,4.05,4.10,447800,4.01615
2015-04-23,4.10,4.10,4.10,4.10,152800,4.01615
2015-04-22,4.01,4.15,4.01,4.12,976300,4.03574
2015-04-21,3.98,4.02,3.98,4.02,1300900,3.93779
2015-04-20,3.99,4.00,3.98,4.00,1224100,3.9182
2015-04-17,4.00,4.00,3.99,4.00,508800,3.9182
2015-04-16,3.99,4.01,3.99,4.00,1855600,3.9182
2015-04-15,3.99,4.01,3.99,3.99,2380100,3.9084
2015-04-14,4.09,4.09,3.99,3.99,1648900,3.9084
2015-04-13,4.00,4.09,3.99,4.09,1155000,4.00635
2015-04-10,4.07,4.07,3.98,4.00,1036900,3.9182
2015-04-09,3.99,4.08,3.99,4.03,1124800,3.94758
2015-04-08,4.05,4.08,4.05,4.08,1281700,3.99656
2015-04-07,4.05,4.08,4.05,4.07,1442200,3.98676
2015-04-06,4.01,4.05,3.90,4.05,213300,3.96717
2015-04-03,4.00,4.06,3.98,4.05,1370400,3.96717
2015-04-02,3.97,4.01,3.97,4.01,611200,3.92799
2015-04-01,3.92,3.99,3.84,3.98,358600,3.8986
2015-03-31,3.80,3.92,3.77,3.92,720100,3.83983
2015-03-30,3.78,3.83,3.74,3.83,842000,3.75167
2015-03-27,3.83,3.84,3.74,3.78,462700,3.70269
2015-03-26,3.84,3.92,3.82,3.84,227400,3.76147
2015-03-25,3.85,3.93,3.84,3.84,204000,3.76147
2015-03-24,3.89,3.89,3.85,3.85,56800,3.77126
2015-03-23,3.94,3.95,3.85,3.89,443500,3.81044
2015-03-20,3.80,4.11,3.70,4.11,940000,4.02595
2015-03-19,3.70,3.76,3.70,3.76,15000,3.6831
2015-03-18,3.75,3.75,3.56,3.70,529300,3.62433
2015-03-17,3.75,3.80,3.75,3.79,344400,3.71249
2015-03-16,3.75,3.80,3.75,3.80,85800,3.72229
2015-03-13,3.72,3.76,3.72,3.75,482400,3.67331
2015-03-12,3.71,3.78,3.71,3.71,844400,3.63413
2015-03-11,3.77,3.78,3.70,3.70,67900,3.62433
2015-03-10,3.77,3.79,3.74,3.79,123400,3.71249
2015-03-09,3.75,3.80,3.75,3.80,167400,3.72229
2015-03-06,3.82,3.82,3.75,3.75,307500,3.67331
2015-03-05,3.79,3.82,3.79,3.80,144600,3.72229
2015-03-04,3.80,3.81,3.79,3.79,31000,3.71249
2015-03-03,3.80,3.82,3.78,3.82,359500,3.74188
2015-03-02,3.77,3.80,3.75,3.80,581900,3.72229
2015-02-27,3.73,3.80,3.70,3.77,579900,3.6929
2015-02-26,3.70,3.73,3.68,3.70,158100,3.62433
2015-02-25,3.70,3.70,3.67,3.70,106300,3.62433
2015-02-24,3.65,3.70,3.63,3.70,192300,3.62433
2015-02-23,3.65,3.73,3.65,3.65,157500,3.57535
2015-02-20,3.64,3.64,3.64,3.64,000,3.56556
2015-02-19,3.64,3.64,3.64,3.64,000,3.56556
2015-02-18,3.71,3.75,3.64,3.64,145700,3.56556
2015-02-17,3.74,3.75,3.72,3.75,52200,3.67331
2015-02-16,3.70,3.77,3.68,3.75,1602100,3.67331
2015-02-13,3.66,3.71,3.66,3.70,348300,3.62433
2015-02-12,3.65,3.67,3.61,3.62,193800,3.54597
2015-02-11,3.70,3.70,3.65,3.70,879100,3.62433
2015-02-10,3.67,3.70,3.60,3.70,847100,3.62433
2015-02-09,3.68,3.68,3.64,3.68,955700,3.60474
2015-02-06,3.62,3.69,3.62,3.68,822900,3.60474
2015-02-05,3.52,3.60,3.52,3.60,1030800,3.52638
2015-02-04,3.50,3.52,3.49,3.51,453300,3.43822
2015-02-03,3.50,3.50,3.50,3.50,000,3.42842
2015-02-02,3.50,3.50,3.50,3.50,000,3.42842
2015-01-30,3.47,3.51,3.47,3.50,641000,3.42842
2015-01-29,3.50,3.50,3.46,3.46,100100,3.38924
2015-01-28,3.49,3.50,3.47,3.50,1063600,3.42842
2015-01-27,3.51,3.51,3.49,3.49,171100,3.41863
2015-01-26,3.50,3.51,3.50,3.51,251100,3.43822
2015-01-23,3.51,3.52,3.51,3.51,255700,3.43822
2015-01-22,3.49,3.51,3.49,3.51,477600,3.43822
2015-01-21,3.48,3.50,3.47,3.49,1006100,3.41863
2015-01-20,3.48,3.53,3.46,3.49,1503200,3.41863
2015-01-19,3.42,3.50,3.42,3.50,2407800,3.42842
2015-01-16,3.35,3.45,3.35,3.42,867600,3.35006
2015-01-15,3.33,3.35,3.33,3.35,229000,3.28149
2015-01-14,3.30,3.33,3.29,3.33,772100,3.2619
2015-01-13,3.29,3.35,3.29,3.35,140800,3.28149
2015-01-12,3.28,3.30,3.28,3.30,190800,3.23251
2015-01-09,3.26,3.28,3.26,3.28,531900,3.21292
2015-01-08,3.26,3.27,3.24,3.25,323700,3.18353
2015-01-07,3.28,3.28,3.24,3.26,279600,3.19333
2015-01-06,3.27,3.29,3.26,3.29,317000,3.22272
2015-01-05,3.29,3.30,3.27,3.28,492500,3.21292
2015-01-02,3.28,3.31,3.28,3.31,192000,3.24231
2015-01-01,3.30,3.30,3.30,3.30,000,3.23251
2014-12-31,3.32,3.32,3.28,3.30,1076200,3.23251
2014-12-30,3.32,3.35,3.31,3.33,491300,3.2619
2014-12-29,3.31,3.33,3.31,3.32,593500,3.2521
2014-12-26,3.30,3.32,3.30,3.32,164200,3.2521
2014-12-25,3.30,3.30,3.30,3.30,000,3.23251
2014-12-24,3.30,3.30,3.28,3.30,40400,3.23251
2014-12-23,3.33,3.35,3.33,3.34,307900,3.27169
2014-12-22,3.32,3.34,3.32,3.33,373900,3.2619
2014-12-19,3.30,3.34,3.29,3.32,849600,3.2521
2014-12-18,3.16,3.31,3.16,3.25,376600,3.18353
2014-12-17,3.16,3.17,3.13,3.16,875800,3.09537
2014-12-16,3.15,3.17,3.08,3.16,588200,3.09537
2014-12-15,3.21,3.21,3.07,3.16,969700,3.09537
2014-12-12,3.27,3.27,3.23,3.27,366300,3.20312
2014-12-11,3.27,3.28,3.26,3.27,608100,3.20312
2014-12-10,3.25,3.31,3.20,3.31,345100,3.24231
2014-12-09,3.26,3.26,3.24,3.25,181900,3.18353
2014-12-08,3.28,3.28,3.21,3.28,429700,3.21292
2014-12-05,3.24,3.26,3.23,3.26,357900,3.19333
2014-12-04,3.30,3.34,3.25,3.26,194500,3.19333
2014-12-03,3.35,3.35,3.25,3.29,139700,3.22272
2014-12-02,3.35,3.37,3.30,3.35,145500,3.28149
2014-12-01,3.40,3.40,3.18,3.37,666000,3.30108
2014-11-28,3.44,3.44,3.41,3.43,60300,3.35985
2014-11-27,3.45,3.45,3.44,3.45,26500,3.37944
2014-11-26,3.47,3.48,3.45,3.47,369400,3.39903
2014-11-25,3.49,3.49,3.45,3.47,377000,3.39903
2014-11-24,3.43,3.50,3.43,3.49,254500,3.41863
2014-11-21,3.46,3.47,3.41,3.46,88300,3.38924
2014-11-20,3.46,3.46,3.45,3.46,43500,3.38924
2014-11-19,3.47,3.47,3.44,3.46,91600,3.38924
2014-11-18,3.51,3.52,3.46,3.46,793800,3.38924
2014-11-17,3.46,3.53,3.46,3.52,2036200,3.44801
